"Name","Operating System","Display","Camera","Battery","Special Features""Mobile Phones",,,,,,,,
"iKall K2180","1.8 inches (4.57 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Mobiistar C1 Lite","Android v8.1 (Oreo)","5.34 inches (13.56 cm) bezel-less display","5 MP Rear Camera 5 MP Front Camera","2700 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Apple iPhone XS 256GB","iOS v12.0","5.8 inches (14.73 cm) bezel-less display with notch Oleophobic coating Protection","12 + 12 MP Dual Rear Cameras 7 MP Front Camera","2658 mAh battery with Fast Charging, charges upto 50% in 30 minutes Wireless Charging","No Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Xiaomi Mi Mix 3","Android v8.1 (Oreo)","6.39 inches (16.23 cm) bezel-less display","12 + 12 MP Dual Rear Cameras 24 + 2 MP Dual Front Cameras","3200 mAh battery with Quick Charging v4.0 Wireless Charging","Rear Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Xiaomi Black Shark 2 256GB","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display","48 + 12 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v4.0, charges upto 60% in 30 minutes","On-screen Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Apple iPhone 5c Price","iOS v7 Upgradable to v8.2","4.0 inches (10.16 cm) display","8 MP Rear Camera 1.2 MP Front Camera","1510 mAh battery","3.5 mm headphone jack present",,,
"Panasonic P95","Android v7.1.2 (Nougat)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2300 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Sony Xperia R1","Android v7.1 (Nougat) Upgradable to v8.0 (Oreo)","5.2 inches (13.21 cm) display","13 MP Rear Camera 8 MP Front Camera","2620 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Honor 10","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.84 inches (14.83 cm) bezel-less display with notch","16 + 24 MP Dual Rear Cameras 24 MP Front Camera","3400 mAh battery with Fast Charging, charges upto 50% in 25 minutes","Front Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Play","Android v8.1 (Oreo)","5.84 inches (14.83 cm) bezel-less display with waterdrop notch","12 + 2 MP Dual Rear Cameras 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava KKT Jumbo 2 Price","2.8 inches (7.11 cm) display","0.3 MP Rear Camera","4000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Honor 7C 64GB","Android v8.0 (Oreo)","5.99 inches (15.21 cm) bezel-less display","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Mobile Phones",,,,,,,,
"Vivo V12 Pro","Android v9.0 (Pie)","6.41 inches (16.28 cm) bezel-less display with waterdrop notch Corning Gorilla Glass Protection","16 + 5 MP Dual Rear Cameras 25 MP Front Camera","3700 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Motorola G6 64GB","Android v8.0 (Oreo) Upgradable to v9.0 (Pie)","5.7 inches (14.48 cm) bezel-less display Gorilla Glass 5 Protection","12 + 5 MP Dual Rear Cameras 16 MP Front Camera","3000 mAh battery with Turbo Power Charging","Front Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"LG Q Stylus Plus","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display","16 MP Rear Camera 8 MP Front Camera","3300 mAh battery with Fast Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Motorola G5 Plus 32GB Price","Android v7.0 (Nougat) Upgradable to v8.1 (Oreo)","5.2 inches (13.21 cm) display Gorilla Glass 5 Protection","12 MP Rear Camera 5 MP Front Camera","3000 mAh battery with Turbo Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Samsung Galaxy S10 Plus 512GB","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with punch-hole display Gorilla Glass 5 Protection","12 + 12 + 16 MP Triple Rear Cameras 10 + 8 MP Dual Front Cameras","4100 mAh battery with Fast Charging Wireless Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo R17","Android v8.1 (Oreo)","6.4 inches (16.26 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","16 + 5 MP Dual Rear Cameras 25 MP Front Camera","3500 mAh battery with Super VOOC Charging","On-screen Fingerprint Sensor which unlocks in 0.41 seconds 3.5 mm headphone jack present",,,
"Lava A1 Josh","1.8 inches (4.57 cm) display","800 mAh battery","3.5 mm headphone jack present",,,,,
"LG V40 ThinQ","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with notch Gorilla Glass 5 Protection","12 + 16 + 12 MP Triple Rear Cameras 8 + 5 MP Dual Front Cameras","3300 mAh battery with Quick Charging v3.0 Wireless Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy J2 Price","Android v5.1.1 (Lollipop)","4.7 inches (11.94 cm) display","5 MP Rear Camera 2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Google Pixel 4 XL","Android v10 (Q)","6.3 inches (16 cm) bezel-less display with waterdrop notch Corning Gorilla Glass Protection","12 + 16 + 5 MP Triple Rear Cameras 8 + 5 MP Dual Front Cameras","3700 mAh battery with Fast Charging Wireless Charging","Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Nokia 6 Price","Android v7.1.1 (Nougat) Upgradable to v9.0 (Pie)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Oppo Reno Lite","Android v9.0 (Pie)","6.5 inches (16.51 cm) bezel-less display","16 + 2 MP Dual Rear Cameras 16 MP Front Camera","3910 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy J8 Plus","Android v8.1 (Oreo)","6.0 inches (15.24 cm) bezel-less display","16 + 5 MP Dual Rear Cameras 8 MP Front Camera","3500 mAh battery","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Karbonn K888 Metal","2.8 inches (7.11 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","3000 mAh battery","No 3.5 mm headphone jack present",,,,
"Honor View 20 256GB","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with punch-hole display","48 MP Rear Camera 25 MP Front Camera","4000 mAh battery with Super Charging, charges upto 50% in 30 minutes","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Nokia 3","Android v7.0 (Nougat) Upgradable to v9.0 (Pie)","5.0 inches (12.7 cm) display Corning Gorilla Glass Protection","8 MP Rear Camera 8 MP Front Camera","2630 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Poco F1 Armoured Edition","Android v8.1 (Oreo)","6.18 inches (15.7 cm) bezel-less display with notch Corning Gorilla Glass Protection","12 + 5 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v3.0","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Qin 1","Android","2.8 inches (7.11 cm) display","1480 mAh battery","No 3.5 mm headphone jack present",,,,
"Vivo Y71i","Android v8.1 (Oreo)","6.0 inches (15.24 cm) bezel-less display","8 MP Rear Camera 5 MP Front Camera","3360 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Nokia 3.1","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.2 inches (13.21 cm) bezel-less display Corning Gorilla Glass Protection","13 MP Rear Camera 8 MP Front Camera","2990 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Sony Xperia XA2 Plus","Android v8.0 (Oreo)","6.0 inches (15.24 cm) display Gorilla Glass 5 Protection","23 MP Rear Camera 8 MP Front Camera","3580 mAh battery with Quick Charging v3.0","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Redmi Y1 Lite","Android v7.1.2 (Nougat)","5.5 inches (13.97 cm) display Corning Gorilla Glass Protection","13 MP Rear Camera 5 MP Front Camera","3080 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Oppo A71","Android v7.1 (Nougat)","5.2 inches (13.21 cm) display","13 MP Rear Camera 5 MP Front Camera","3010 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Oppo A9X","Android v9.0 (Pie)","6.53 inches (16.59 cm) bezel-less display with waterdrop notch","48 + 5 MP Dual Rear Cameras 16 MP Front Camera","4020 mAh battery with VOOC Charging v3.0","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Jivi Revolution TnT3","Android v7.0 (Nougat)","4.0 inches (10.16 cm) display","5 MP Rear Camera 2 MP Front Camera","2300 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Motorola Moto C Plus","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","4000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"iKall K37 New","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","8000 mAh battery","3.5 mm headphone jack present",,,,
"Xiaomi Redmi K20 128GB","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display Gorilla Glass 5 Protection","48 + 13 + 8 MP Triple Rear Cameras 20 MP Front Camera","4000 mAh battery with Quick Charging v3.0","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"HTC Desire 10 Pro Price","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display Corning Gorilla Glass Protection","20 MP Rear Camera 13 MP Front Camera","3000 mAh battery with Fast Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Infinix Note 5 64GB","Android v8.1 (Oreo)","5.99 inches (15.21 cm) bezel-less display","12 MP Rear Camera 16 MP Front Camera","4500 mAh battery with Fast Charging","Rear Fingerprint Sensor which unlocks in 0.3 seconds 3.5 mm headphone jack present",,,
"Micromax Canvas Doodle 3 A102 (1GB/8GB) Price","Android v4.2.2 (Jelly Bean)","6.0 inches (15.24 cm) display","5 MP Rear Camera 0.3 MP Front Camera","2500 mAh battery","3.5 mm headphone jack present",,,
"OnePlus 3 Price","Android v6.0.1 (Marshmallow) Upgradable to v9.0 (Pie)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 8 MP Front Camera","3000 mAh battery with Dash Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Alcatel 3V","Android v8.0 (Oreo)","6.0 inches (15.24 cm) bezel-less display","16 + 5 MP Dual Rear Cameras 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"BlackBerry Priv Price","Android v5.1.1 (Lollipop) Upgradable to v6.0 (Marshmallow)","5.4 inches (13.72 cm) display Gorilla Glass 5 Protection","18 MP Rear Camera 2 MP Front Camera","3410 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo Y3","Android v9.0 (Pie)","6.35 inches (16.13 cm) bezel-less display with waterdrop notch","13 + 8 + 2 MP Triple Rear Cameras 16 MP Front Camera","5000 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"iKall K6303","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Oppo F1 Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 8 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Kechao K66","1.4 inches (3.56 cm) display","850 mAh battery","No 3.5 mm headphone jack present",,,,,
"Coolpad Note 5 Price","Android v6.0.1 (Marshmallow)","5.5 inches (13.97 cm) display Scratch-resistant glass Protection","13 MP Rear Camera 8 MP Front Camera","4010 mAh battery with Quick Charging v2.0","Rear Fingerprint Sensor which unlocks in 0.1 seconds 3.5 mm headphone jack present",,,
"Xiaomi Mi Max 4 Pro","Android v9.0 (Pie)","7.2 inches (18.29 cm) bezel-less display with waterdrop notch Corning Gorilla Glass Protection","48 + 5 MP Dual Rear Cameras 20 MP Front Camera","5800 mAh battery","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Mobile Phones",,,,,,,,
"Xolo ZX","Android v9.0 (Pie)","6.22 inches (15.8 cm) bezel-less display with notch Gorilla Glass 5 Protection","13 + 5 MP Dual Rear Cameras 16 MP Front Camera","3260 mAh battery","Rear Fingerprint Sensor which unlocks in 0.23 seconds Face Unlock 3.5 mm headphone jack present",,,
"Nokia 6 2019","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display with punch-hole display","48 + 5 + 8 MP Triple Rear Cameras 16 MP Front Camera","3300 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Itel A46","Android v9.0 (Pie)","5.45 inches (13.84 cm) bezel-less display","8 + 0.3 MP Dual Rear Cameras 5 MP Front Camera","2400 mAh battery","Rear Fingerprint Sensor which unlocks in 0.1 seconds Face Unlock 3.5 mm headphone jack present",,,
"Vivo Y55S","Android v6.0 (Marshmallow)","5.2 inches (13.21 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 5 MP Front Camera","2730 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Mi Mix 3 5G","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display","12 + 12 MP Dual Rear Cameras 24 + 2 MP Dual Front Cameras","3800 mAh battery with Quick Charging v4.0 Wireless Charging","Rear Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Nokia 3.1 32GB","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","5.2 inches (13.21 cm) bezel-less display Corning Gorilla Glass Protection","13 MP Rear Camera 8 MP Front Camera","2990 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo iQOO","Android v9.0 (Pie)","6.41 inches (16.28 cm) bezel-less display","12 + 13 + 2 MP Triple Rear Cameras 12 MP Front Camera","4000 mAh battery with Flash Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Yu Ace 32GB","Android v8.0 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 5 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Meizu C9","Android v8.0 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 8 MP Front Camera","3000 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Oppo R15","Android v8.1 (Oreo) Upgradable to v9.0 (Pie)","6.28 inches (15.95 cm) bezel-less display","16 + 5 MP Dual Rear Cameras 20 MP Front Camera","3450 mAh battery with Super VOOC Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Honor 10 Lite 6GB RAM","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","13 + 2 MP Dual Rear Cameras 24 MP Front Camera","3400 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"iKall K28","1.44 inches (3.66 cm) display","800 mAh battery","No 3.5 mm headphone jack present",,,,,
"Vivo Y19","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with waterdrop notch","13 + 8 + 5 MP Triple Rear Cameras 25 MP Front Camera","5000 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Huawei Y5 Prime 2018","Android v8.1 (Oreo)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 5 MP Front Camera","3020 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Samsung Galaxy Note 5 Price","Android v5.1.1 (Lollipop) Upgradable to v7.0 (Nougat)","5.7 inches (14.48 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 5 MP Front Camera","3000 mAh battery with Fast Charging Wireless Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Apple iPhone SE 2","iOS v10","4.5 inches (11.43 cm) display","12 MP Rear Camera 1.2 MP Front Camera","1750 mAh battery","Fingerprint Sensor 3.5 mm headphone jack present",,,
"Huawei Y7 Prime 2018","Android v8.0 (Oreo)","5.99 inches (15.21 cm) bezel-less display","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Motorola Z4","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with waterdrop notch Gorilla Glass 5 Protection","48 MP Rear Camera 25 MP Front Camera","3600 mAh battery with Turbo Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Yu Yureka Black","Android v6.0 (Marshmallow) Upgradable to v7.1.1 (Nougat)","5.0 inches (12.7 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Huawei Nova 4","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with punch-hole display","20 + 16 + 2 MP Triple Rear Cameras 25 MP Front Camera","3750 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Nokia 8.2","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display Corning Gorilla Glass Protection","13 + 12 MP Dual Rear Cameras 32 MP Front Camera","4000 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Mi7","Android v7.0 (Nougat)","6.1 inches (15.49 cm) bezel-less display","16 + 16 MP Dual Rear Cameras 13 MP Front Camera","3350 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Samsung Galaxy On7 Prime 64GB","Android v7.1.1 (Nougat) Upgradable to v9.0 (Pie)","5.5 inches (13.97 cm) display","13 MP Rear Camera 13 MP Front Camera","3300 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lenovo K6 Power 32GB","Android v6.0.1 (Marshmallow) Upgradable to v7.0 (Nougat)","5.0 inches (12.7 cm) display","13 MP Rear Camera 8 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Black Shark 2 Pro","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display","48 + 12 MP Dual Rear Cameras 20 MP Front Camera","4000 mAh battery with Fast Charging","On-screen Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Gionee F205 Pro","Android v8.1 (Oreo)","5.45 inches (13.84 cm) bezel-less display AGC Dragontrail Protection","13 MP Rear Camera 5 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"iKall K130 New","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Motorola Z2 Play","Android v7.1.1 (Nougat) Upgradable to v9.0 (Pie)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","12 MP Rear Camera 5 MP Front Camera","3000 mAh battery with Turbo Power Charging, charges upto 50% in 30 minutes","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
